Name,Username,Label
Ana Maria Hemer,dra.hemer,1.0
Mandarim,mandarim.rio,1.0
JESUS E eu 🇧🇷,jesuseeuo,1.0
Rede Sapatà - LésBIcas Negras,sapatalesbisnegras,1.0
Emer Conatus,emerconatus,1.0
Yamaha Motor Portugal,yamahamotorpt,1.0
Mega Vestcasa Itajaí,megavestcasa_itajai,1.0
Resident Evil Brasil,residentevilbrasil,1.0
👨‍⚕️SUS - PIRO / David Alencar,suspiiro,1.0
Colégio Mackenzie Brasília,colegiomackenziebsb,1.0
Simone Marquetto,simonemarquetto,1.0
V1 App,v1app,1.0
DKANDLE,dkandle,1.0
Inocência Gaisse,mana_dos_manos,1.0
Ana Melo | Criação de conteúdo,itsanamelo,1.0
"Denis Sousa ""Trader Esportivo""",dspalpitess,1.0
Thayná Santos,thayna.santosoficial,1.0
Jericoacoara Ceará Brasil,fortaljeri,1.0
ABRAPRAXIA,apraxiakidsbrasil,1.0
Semente Cristal | Música,sementecristalmusic,1.0
IPI do Brasil,ipidobrasil,1.0
Fabricia Alcântara - Pessoal,fabricxia,1.0
Bruninho,bruninhonoficial,1.0
Baby Deluxe Enxovais 🍼,babydeluxeenxovais,1.0
Jonas Maria,jonasmariaa,1.0
João Carlos,joaocarlos.9,1.0
Visa Group® | Morar no Exterior,visagroupglobal,1.0
Portal do jornalista Geovanne Santos,pbemdiante,1.0
Vanessa haddad,vhassessoria,1.0
COMANDO DE OPERAÇÕES DE CERRADO,coc.pmgo,1.0
Buona Vita Dermocosméticos Científicos,buonavitabrasil,1.0
Dimas Paula Inácio,dimaspaulainacio,1.0
Angela Alves Machado,profangelapsol,1.0
ESPAÇO LZ loja de multimarcas,espacolz,1.0
Vale dos Invocadores,vale_invo,1.0
Rodrigo Thome,rodrigothome,1.0
Jornal Hoje,jornalhoje,1.0
Colunas de Sabedoria,colunasdesabedoriaoficial,1.0
PAULA LIMA,paulalima,1.0
Marcelo Xavier,marcelo_xavier.1976,1.0
EXTENSÃO DE CÍLIOS💓LASHLIFTING,extensaociliosperfeitos,1.0
maurrenmaggi 🇧🇷,maurrenmaggi,1.0
Sangue Camuflado PodCast,sanguecamufladoficial,1.0
Futrico Vieira 💥,futricovieira,1.0
Marcelo Carvalho,maarcelocaarvalho,1.0
Uptown Barra,uptownbarraoficial,1.0
STUDIO JÚLIA VERRO MAKEUP & BEAUTY,makeupjuliaverro,1.0
CopaGêmeos Gold,copagemeos,1.0
Eduardo Alencar,eduardoalencar.oficial,1.0
Zimbra,bandazimbra,1.0
Evando Filho,evandofilho1,1.0
L U C I A N A  A L V E S ♡🎤,lucianaalvesbahia,1.0
Hélio Scheidegger,heliocarlosscheidegger,1.0
Band TV,bandtv,1.0
Trilhas do Sul,trilhasdosulaventura,1.0
Jarro Alex,jarropipas_of,1.0
Latitude - Platform for Brazilian Art Galleries Abroad,latitude_brasil,1.0
Unafisco Saúde,unafiscosaude,1.0
Vivi Reis,vivireispsol,1.0
tio-uchiha 火,_tio_uchiha_itachi_,1.0
SPA,kelenpontes.spa,1.0
HUMBERTO COSTA 🇧🇷,senadorhumberto,1.0
"Bárbara Martins | FALA AÍ, BABI!",falaaibabi,1.0
Casa & Festa®️,casaefesta,1.0
Cornucópia Desvairada,cornucopia.desvairada,1.0
Jessica Crusco de Queiroz,jessica.crusco,1.0
Vanda Pedro,vandapedro,1.0
Jovem Pan Campinas,jovempancampinas,1.0
Gabriel Alves,gabri_alves,1.0
OAB Subseção Paulo Afonso,oabpaf,1.0
Marina Peretto مارينا - Dança Árabe,marina.peretto,1.0
Ertty Silva,erttyortodontia,1.0
Teatro Castro Alves,teatrocastroalvesoficial,1.0
Funed,funedmg,1.0
E! Online Brasil,eonlinebrasil,1.0
Picanha de Chernobill,picanhadechernobilloficial,1.0
Carol Cavalcanti,carolcavalcantisilva,1.0
Duas mamães um anjo e Stella 👭👼👧,jayne07_,1.0
Escola de Restauração CCA🇧🇷,clubedocarroantigodobrasil,1.0
Edinir Bento,edinir.croche,1.0
Lucas Barreto,lucasbarreto_ap,1.0
Rodrigo Novaes,rodrigonovaes40,1.0
"Qualidade,estilo e atemporalidade.  👑",seja_store,1.0
Jornal Folha de Lagoa,folhadelagoa,1.0
Carlinhos Rio,carlinhosmaiainrio,1.0
GPF Advogados,gpf_adv,1.0
TRIINCA,triinca,1.0
Samba Tchê,sambatche,1.0
Frango Assado Du Francisco - JF,frangoassadodufranciscojf,1.0
Faculdade Multiversa Fortaleza,multiversa_fortaleza,1.0
Festa BOHO,bohoafesta,1.0
Futebolês,soufuteboles,1.0
Reck Junior,reckjuniormt,1.0
camila gelenske,camilagelenske,1.0
Eu Sou de Santos ™,eusoudesantos,1.0
Maximum Sports,maximumsportsoficial,1.0
Milton Vieira 🇧🇷 | Secretário  Municipal de Habitação,miltonvieiraoficial,1.0
Ancho,anchobh,1.0
Babadeira dos Famosos ✨,babadeiradosfamosos,1.0
Loja do Cadeirante de Brasilia,lojadocadeirante,1.0
CCLGBTI Cláudia Wonder,cclgbtioeste,1.0
Ruivo,ruivoplay,1.0
Grupo Educacional FAVENI,grupofaveni,1.0
Magic Boats Aluguel de Lanchas,magicboats,1.0
Futsal Down Br,futsaldownbr,1.0
Parma Baby,parmababy_oficial,1.0
Polícia Militar do Estado SP,policiamilitarsp_oficial,1.0
Portal RC24h,rc24hnoticias,1.0
Senac Campos do Jordão,senaccamposdojordao,1.0
Desalmado,desalmado.band,1.0
Fernaun,fernaun.oficial,1.0
Luciana Fiaux,dominesuasfinancas,1.0
Célio Alves,celioalvesadv,1.0
A Gazeta do Acre,agazetadoacre,1.0
Fran Boni,franboni5,1.0
Jordson Moreira,jordmoreira,1.0
Tiago Augusto Figueiredo,tiagofigueiredo.taf,1.0
Página Cinco,pagina.cinco,1.0
Guia Curta Mais - oficial ®️,guiacurtamais,1.0
Tre Cuori,trecuoribuffet,1.0
Maria Arraes,mariaarraes,1.0
Cravo e Canela® Oficial     por @bia.bayerl,instacravoecanela,1.0
Pr. Claudio Gama,prclaudiogama,1.0
Fernandinho Graça,fernandinhograca,1.0
Partido Social Democrático,psdnacional55,1.0
Quem,quem,1.0
Alerta Zona Sul,alertazonasul,1.0
Maternidade | Dicas | Humor |,dicasmaternaas,1.0
Mσɳιϙυҽ Wσɳԃҽɾʅαɳԃ 🥀,moniquewonderland,1.0
Sindicato dos Jogadores,sjogadores,1.0
Mãe Taiane Macedo | Umbanda,maetaiumbanda,1.0
"Juliana Valente, Perpétua e Tiêta 🤠🐕🐕",terrorcomtudo,1.0
Belle Lune,bellemusica,1.0
DANIEL ROBERTO B,danielrobertob,1.0
Walter Volpato,waltervolpatosdi,1.0
Prof. Dr. Marcus Quaresma M.Sc. Ph.D.,marcus_quaresma_phd,1.0
Azuriz Futebol Clube,azuriz,1.0
Republicanos10,republicanos10,1.0
Web Thermas,webthermas,1.0
Empório Gaia Produtos Naturais,emporio_gaia,1.0
Monise Borges,moniseborgesoficial,1.0
lucas santos (lucax),eulucax,1.0
U N I P F O R T A L E Z A,unip.fortaleza,1.0
Agenda do Poder,agendadopoder,1.0
Governo Bolsonaro,governobolsonarooficial,1.0
Rodrigo GR6,rodrigogr6oficial,1.0
Ozone Academy,ozoneacademyinstitute,1.0
ᎫUℒℐᎯ ᎯℒᏉℰЅ  🦋,juliaallvvesoficial,1.0
Robson Alencar,prrobsonalencar,1.0
The Lord Black Irish Pub 🇮🇪 ☘,thelordblackpub,1.0
Jéssica Ribeiro,simplesmentejessica,1.0
Gastronominho | Canal de Dicas,gastronominho,1.0
Danilo Funke,danilofunkeleme,1.0
Alex Rocha,alexrocha4.0,1.0
suzana machado,su_amelia,1.0
Alberto França,albertoterena,1.0
Jundiaí Dicas📍| DICAS EM JUNDIAÍ,jundiai.dicas,1.0
SENSAÇÃO,sensacao.oficial,1.0
Cintia Madre,cinthiamadre.pmu,1.0
Ana Machado - Digital Influencer,anamachadooficial,1.0
Graziela Alves Pereira,gatacompimenta_oficial,1.0
Pedro Gorki ☭,pedrogorki,1.0
JCNET - Jornal da Cidade,jcnetbauru,1.0
𝑮𝒊𝒔𝒆𝒍𝒆 𝑴𝒆𝒓𝒆𝒏𝒅𝒂 🦅💎,giselemerenda,1.0
邓伦,allendeng1021.brasil,1.0
Cereja Negra🍒,blogcerejanegra,1.0
Diego Guerra,diggs,1.0
IGREJA EVANGÉLICA IRMÃOS EM CRISTO.,irmaoemcristo38,1.0
Beatriz Della Costa Pedreira,beatrizdcp,1.0
Esquerda Online,esquerdaonline,1.0
Fil Lopes Influencer da Tatuagem 🤘🏻,filipetattoodo,1.0
Cabelos Longos|Dicas de Cabelo,cabelosderapunzelll,1.0
Royal Bebidas e Alimentos - Oficial,royalbebidasloja,1.0
Leonardo Azevedo,eileo,1.0
Art In Louvor,trioartinlouvor,1.0
MUNDANO,mundano_sp,1.0
Professor Mateus,professormateus,1.0
Irenaldo Fernandes Santos,irenaldosantos7,1.0
🄲🄰🅅🄰🄻🄰🅁🄸🄰 - 🄿🄼🅁🄽,cavalaria.pmrn,1.0
O Segredo,osegredooficial,1.0
Aninha Bruel,bruelaninha,1.0
André Faria Gonçalves,andrefg,1.0
Sicredi Ouro Verde MT,sicrediouroverdemt,1.0
Fran Menezes | Contadora,franmenezes.oficial,1.0
Vista-se,portalvistase,1.0
Moda Evangélica,modishemoda,1.0
Júlio Silvério,silverioator,1.0
ETC. shoes,etcshoes,1.0
Alikka Makeup,alikkamakeup,1.0
Luiz Reche,lou.reche,1.0
Puyr Tembé 🔥,puyr_p,1.0
Incríveis Construções,incriveisconstrucoes,1.0
Dri Breyer,dribreyer,1.0
BordadeRia Eliana Barros,_bordaderia_,1.0
UMusic Store Brasil,umusicstorebrasil,1.0
talita castro,talitacastrooficial,1.0
Buffet móvel em Fortaleza e Eusébio,dfest.buffetmovel,1.0
aberje,aberje,1.0
Sonyara Ribeiro,sonyararibeiro,1.0
Aury Lopes Jr,aurylopesjr,1.0
Nicole Nandes,nicolenandes,1.0
Vasco ate o fim 💢,vascudoateofim,1.0
Divulgando Paulista 🗣️,divulgandopaulista,1.0
Jorginho Sorriso,jorginhosorrisoficial,1.0
Bispo Irlan Trindade,bispoirlan,1.0
Tinha Di Ferreira,tinha_di_ferreira,1.0
Moda feminina em salvador,maymodas_loja,1.0
Gutto Santos,guttosantos.22,1.0
Cruzeiro do Sul Virtual,cruzeirovirtualead,1.0
PALHAÇO ALEGRIA OFICIAL,palhacoalegriaoficial,1.0
O Progresso de Tatuí,progresso_tatui,1.0
Gilmar da Cruz,gilmardacruzms,1.0
Joel Botega,joelbotega,1.0
Maratona Monumental Brasília,maratonamonumentaldebrasilia,1.0
Nestlé por Crianças mais Saudáveis,criancasmaissaudaveis,1.0
ENQUETES /PPP /DUELO DE FOTOS E MUITAS OUTRAS BRINCADEIRAS...,brincadeiras_e_posts,1.0
Orthosmile,orthosmilept,1.0
Revista Badaró,revistabadaro,1.0
Simony dos Anjos,simonydosanjos,1.0
"Francisco, el Hombre",franciscoelhombreoficial,1.0
Dra. Juliana Torrette | Estética Avançada | SP,julianatorrette,1.0
Charlley Luz,charlley,1.0
Ellementti Dermocosméticos,ellementtidermocosmeticos,1.0
Everson França,edu.franca_oficial,1.0
Professora Flavia,flaviapstu,1.0
eu te dedico,eutededico,1.0
LEMONCOLA,lemoncolaoficial,1.0
Geração Pró-Vida,geracao_provida,1.0
Brasil Energia,brasilenergia,1.0
Orientação Marxista,orient.marxista,1.0
Adriano Benedetti,adriano_benedetti,1.0
Seja uma Consultora em Amamentação PADRÃO AMA,ama.profissionais,1.0
Bianca Caetano,biancacaetanoreal,1.0
Prefeitura de São Roque,prefeituradesaoroque,1.0
Pátio Dom Luis,patiodomluis,1.0
Roberto Jesus,robertojesus.oficial,1.0
Brutos e Traiados moda country,brutosetraiadosmodacountry,1.0
Auto Avaliar | Conexão que nos move.,autoavaliar,1.0
Wedding Planner l Cerimonial | assessor Casamento | RJ | Brasil|,chrisventuraeventos,1.0
Mídia Palmeirense,midiasep,1.0
MERCADOTECA,mercadoteca,1.0
Ricardo Zampieri,ricardozampierimz,1.0
ᴍᴀɢɴᴏ ᴛᴜʟɪᴏ,magnohairstylist,1.0
Mangani,gurila.mangani,1.0
Mário Couto,mariocoutooficial,1.0
Shui | 水 ®,shui.br,1.0
Receitas Saudáveis 🥬 🥦🍅,receitaslowcarbsfit,1.0
Assembleia de Deus - Moc,admoconline,1.0
Rafa Moreira,rafamoreirapersonal,1.0
Gabriel Siota Ganzer,gabrielsiota,1.0
MARCHADOR UM SONHO Ⓡ,marchador.um.sonho,1.0
Bruna Dias | Cachos e dicas,diasdecacho,1.0
Raphael Pippa,pippaaluada,1.0
The Twist Connection,thetwistconnection,1.0
F5multimatcas_nh,f5multimarcas_promocao,1.0
Jonnatadolleosgarotossolventes,jonnatadoll,1.0
Letícia Soares,letsoartes,1.0
Fórmula Do Corpo,formuladocorpoacademia,1.0
Gilvan Maximo,gilvanmaximooficial,1.0
Napoleão Bernardes,napoleaobernardes,1.0
Regiane Isidoro,regianeisidorooficial,1.0
TransStar  | Calcinhas para aquendar | Trans | Transgender,transstar_,1.0
Nik Fernandes,nikfernandess,1.0
Cris Toledo e Tunico Oliveira,estacaodobalao,1.0
Tribunal de Justiça do Piauí,tjpioficial,1.0
Chico Alves,chicoalvesrio,1.0
Leo Cosméticos,leocosmeticos_oficial,1.0
Ana Karina,karinastanleiblog,1.0
GOSSIP DAS LIVES,gossipdaslives,1.0
Marlon Celestino Da Silva,marlonn_cs,1.0
Gabriel Leal,lealtds,1.0
CITOU FUNK br 🔥,citoufunkbr,1.0
Só Desande ®,so.desande,1.0
Lente Nervosa 💀,lentenervosaoficial,1.0
Prata Store,pratastorece,1.0
Audi Terremoto & SOM,auditerremotosom,1.0
LULAPELONORDESTE,lulapelonordeste,1.0
IDEAL SERTANEJO,idealsertanejo,1.0
Tua Rádio Fátima,tuaradiofatima,1.0
Palpite Green 🇧🇷,green_palpite,1.0
Natural Forma Manipulação,naturalforma.lab,1.0
RICtv Entretenimento,rictventretenimento,1.0
Laurinha Nabarro,laurinhanabarro,1.0
Kaká Fernandes 🇧🇷,kakafernandes.bc,1.0
The Body Shop Maceió,lojathebodyshop.maceio,1.0
Laranjeiras 24 Horas,laranjeiras24horas,1.0
Escola do Crédito,escoladocredito,1.0
Aline Gonçalves,alinegoncalves.rj,1.0
PCdoB de Jaboatão - PE,pcdob_jaboatao,1.0
ＥＳＣＲＩＴＯＳ,escritosjavier,1.0
Donna Glam®️,_donnaglam,1.0
RVN Assessoria,rvnassessoria,1.0
KALISCH,_kalisch,1.0
Show do Esporte,showdoesporte,1.0
Tatiane Lopes Vereadora,tatianelopes___,1.0
Heluana Quintas,heluana,1.0
Um Frame - Cinema e TV,umframedecinema,1.0
Audifax Barcelos,audifaxbarcelos,1.0
Zé Aldemir,zealdemir,1.0
SHOWSAJU,shows_aju,1.0
Maria Eliane Santos de Morais,morais_lili_,1.0
Davanzo Viagens,davanzoviagens.scs,1.0
Respect Car,respectcar.oficina,1.0
Maria Baldan,mariabaldan,1.0
O POVO Cariri,opovocariri,1.0
Clínica Medijor,medijorclinica,1.0
Mentalmente Forte,mentalmente.forte,1.0
Casa Branca Agropastoril,casabrancaagropastoril,1.0
Wilmar Cardoso Brandão,wilmarbragaoficial,1.0
Sullivan Bruno,professor_sullivan,1.0
Acontece Madeira,acontecemadeira,1.0
JB em Folhas - Jornal de Bairro desde 2003,jbemfolhas,1.0
Jennifer Brito,jenni_rbrito,1.0
JB IPHONES  XIAOMI 🔸 ASSISTÊNCIA🔧,jb_iphones_rm,1.0
Prefeitura de Manaus,prefeiturademanaus,1.0
SANS,sansmusicoficial,1.0
Supermercado Violeta Oficial,supermercadovioleta,1.0
Fernanda Moraes,nandaamoraes,1.0
A História do Vasco,ahistoriadovasco,1.0
AdrianaNunes,adriananunes,1.0
𝐀𝐌𝐎𝐑 𝐀 𝐅𝐀𝐑𝐃𝐀🏴‍☠️,amorafarda,1.0
Câmara Municipal de Fortaleza,cmforoficial,1.0
MTST Brasil,mtstbrasil,1.0
Mauro Babo,maurobabo_,1.0
João Paulo Guimarães,joaopaulofotografia,1.0
Carne Angus Certificada,carneanguscertificada,1.0
Pichau,pichauoficial,1.0
Embaixada do Japão no Brasil,embaixadajapao,1.0
Marília Internacional,marilia_internacional,1.0
Policia Civil de Goiás,5drp.pcgo,1.0
𝔼𝕕𝕪𝕒𝕟𝕖 𝔸𝕧𝕖𝕝𝕚𝕟𝕠,edyane_avelino_oficial,1.0
Claudinha Alexandre,claualex16,1.0
Ulysses Gomes,ulyssesgomes,1.0
Talles Barreto,deputadotallesbarreto,1.0
Ricardo Bellino,ricardobellino,1.0
Teatro Nova Iguaçu,teatronovaiguacu,1.0
"Sil - Analista Junguiana, Terapeuta e Taróloga",silb.psi,1.0
CCAA SEROPÉDICA,ccaa_seropedica,1.0
Podcasts - estúdio e produtora,centraltres,1.0
BrazilFoundation,brazilfound,1.0
Wesley brasileiro lula Simões,wesleynsimoes,1.0
Ubu Editora,ubueditora,1.0
🧿 Chill Out Bar 🌪️,chilloutbaroficial,1.0
Ozeias de Paula,ozeiasdepaula100,1.0
Bruno Ignacio ®,ignacio_brunno,1.0
Suzano Hoje - hojediario.com,suzanohoje,1.0
Umuarama Toyota,umuaramatoyota,1.0
Pan  Teixeira,panteixeira28,1.0
Loja Kiss,lojakiss_,1.0
Afun Brasil Oficial,afunbr,1.0
Drummer Proud,drummerproud,1.0
♡ Raquel Marques ♡,atelieraquelp.marques,1.0
Duarte Nogueira,duarte_nogueira,1.0
Jovens Cristãos ✝️🇧🇷,jovens.cristaos.ro,1.0
União São João E.C.,uniaosaojoaodeararas,1.0
Carol Maglio,carolmaglio,1.0
papinha e introdução alimentar,comidasparabebesoficial,1.0
Revista Nove | Santos e Região,revistanove,1.0
BRECHÓ ONLINE / VINTAGE SHOP,brechoruaevida,1.0
Magic Pirotecnia 🎆🔥🎉💫🇧🇷,magicpirotecnia,1.0
Sérgio Brito,sergiobrito5580,1.0
Telmo Martinello,telmomartinello,1.0
Gustavo Corsi,gustavocorsi,1.0
Josiane Barreto,josipersonalshopper,1.0
Universidade Federal de Lavras,uflabr,1.0
Thiago Gomes | 𝐓𝐇𝐄𝐌𝐈𝐒𝐒𝐈𝐎𝐍Á𝐑𝐈𝐎 ®,themissionario,1.0
Leina Raquel Magalhães,leinaraquel_,1.0
Isabel Nascimento,imparcialmentesantista,1.0
Chuteiras | Tênis,chuteiras10,1.0
Ituran Brasil,ituranbrasil,1.0
JORNAL ITAPACI URGENTE 🖱️,itapaciurgente,1.0
𝓓𝓲𝓪𝓼 𝓭𝓮 𝓕𝓵𝓸𝓻𝓮𝓼  ♡,diasdeflores,1.0
TALITA LEAL,talitalealoficial,1.0
Plínio Teodoro,plinioteodoro,1.0
FUP,fupbrasil,1.0
Operand,operand_br,1.0
Prof. Felipe Aquino,prof.felipe_aquino,1.0
Life Academy,lifeacademy.soccer,1.0
Metodista em Eugenópolis,metodistaeugenopolis,1.0
MARCIA NOVO,marcianovoamazonia,1.0
ESTUDOS DA ANNY,estudosdaanny,1.0
JAQUELINE FORTUNATO 🇧🇷,studiojaquelinefortunatoo,1.0
Ademara,ademaravilha,1.0
Soraia Barroca,nuncaparasquieta,1.0
Valdecir Júnior,valdecirajr,1.0
21kdepipa,21kdepipa,1.0
Luan PADAL,padal.uan,1.0
locafacil,locafacilaluguel,1.0
Catolico Tradicional News,catolico.tradicional_,1.0
Quebrando o Tabu,quebrandootabu,1.0
Faculdade de Educação - UFRJ,feducacaoufrj,1.0
Le Thule,lojalethule,1.0
Elizeu Silva,esnewselizeusilva,1.0
Mateus Soares,oteteututors,1.0
La French Food,lafrenchfood,1.0
12° BATALHÃO PMAP,12batalhao.pmap,1.0
Estylo de Rua - Edr,lojaedr,1.0
Doidos Por Corrida,doidosporcorrida,1.0
Letícia Wexell | Nerd & Geek,leticinios,1.0
Santalina,santalinajurere,1.0
Saudades da Aurora Antiques,saudades_da_aurora,1.0
Anderson Ataide,andersonataideofc,1.0
Igreja Batista do Morumbi,ibmorumbi,1.0
Portal APODI AGORA,apodiagora,1.0
Produtora Criar,produtoracriar,1.0
Nathália Mariz,nathymariz,1.0
Allex Furttado - Jornalismo Verdade,jornalismoverdadeallexfurttado,1.0
Bruno Alex,brunalex,1.0
InfoGalo | O portal da Massa!,infogalo,1.0
Gisele✨,giselealvesig,1.0
espaço do livro,mel.bookgram,1.0
Juan Portillo,juancharleschaplin,1.0
Jornal Metroplex,jornalmetroplex,1.0
Tarcisio Massena,tarcisiomassena,1.0
Tashka Peshaho Yawanawa,tashka_yawanawa,1.0
Supermercados Marino,supermercadomarino,1.0
Blog do Silvinho,blogdosilvinho_oficial,1.0
Guzz...,marciaguzzomusic,1.0
Sou casa de Deus,soucasadedeus,1.0
τρα online,tpaonline,1.0
Vereador Adriano Pereira,veradriano.pereira,1.0
Everton Souza️️,evertonsouzarenovar,1.0
Kawel Lotti,kawellotti,1.0
Jarda Araújo,jardaraujo,1.0
Dra. Malu Frederico,dermafisiomalu,1.0
Ingrid Guimarães,ingridguimaraes,1.0
Anna Thaís - NUTRICIONISTA,vegaannaa,1.0
Artur pantera negra,artur_bolsonaro,1.0
Daphne Lucchesi,daphneducar,1.0
Psicopedagogia & Aprendizagem,psicopedagoggia,1.0
Jornal A Gazeta,jornal_agazeta,1.0
Gi Matos,gimatosinfluencer,1.0
Dra. Raquel Fernandes - Advogada de Mulheres 👩🏼‍💼,cnraquelfernandes,1.0
Os the Darma Lóvers,darmalovers2020,1.0
Diva Oultet Araras,divaoutletararas,1.0
Van Queiroz ✿ Artesã Criativa ✨,vanqueirozatelie,1.0
NATI KRÜGER,natikruger,1.0
Fabio Bernardo,fabiobernardo,1.0
Ideli Salvatti,idelioficial,1.0
𝗗𝗿 𝗗𝗼𝘂𝗴𝗹𝗮𝘀 𝗱𝗲 𝗦𝗶𝗾𝘂𝗲𝗶𝗿𝗮 🇧🇷,drdouglasdesiqueira,1.0
Escola de penteados Leticia Rigolim,escoladepenteadoslr,1.0
TOM MAIOR,grestommaior,1.0
Iran Lima,_iranlima,1.0
Fernando Marangoni,marangoni.oficial,1.0
Chris Linhares/ Expert em Peelings,drachrislinhares,1.0
FUTEBOL E TÁTICA | EDUARDO BARTHEM,futeboletatica,1.0
Atelier RP Intimates,atelierrp,1.0
beatriz,f0lhadebananeira,1.0
Karen Ercolin,karenercolin,1.0
Estilo Livre,estilolivresports,1.0
TV7BRASIL,tv7brasil,1.0
Quero Abadá - Carnaval de Salvador,queroabada,1.0
Senac RN,senac_rn,1.0
Samuel Horta Orgânica,samuelhortaorganica,1.0
Animes é vida,animesevida,1.0
Igreja do Nazareno Nilópolis,primeirainn,1.0
Augusto Veloso Filho,prefeitoaugustofilho,1.0
COISA BOA PARA LER 📝,coisaboaparaler,1.0
Joao Gabriel,joaomossa,1.0
Sambafoot,sambafoot,1.0
Ademar Dalbosco,dalboscoademar,1.0
Stones Boutique,lojastonesboutique,1.0
Secretaria de Cultura da Bahia,secultba,1.0
Yantó,yanto___,1.0
Amir Michael R,amoramirastrologia,1.0
Henrique | Marketing de Conteúdo,henriquepaixaos,1.0
Joao Vinicius Cachinho,joaocachinho,1.0
Mayara Puertas,mayarapuertas,1.0
Duda 🇧🇷🇮🇹,eduardodcastroo,1.0
Bárbara Cândido,_barbaracandido,1.0
Ilovefrifas | Free Fire,ilovefrifas,1.0
LIC - Lourenço Incorporadora e Construtora,licconstrutora,1.0
Unidade Calhau,edexpressar,1.0
FORA LULA 2023,fora_lulaaaa2023,1.0
Plataforma CIPÓ,plataformacipo,1.0
🍃🌼𝓓𝓲𝓷𝓮,dinevieiras2,1.0
Presbiteriana do Renascença,iprenascenca,1.0
Rubi Santana,rubisantanna,1.0
Muraro Eventos Esportivos,muraroeventos,1.0
Núcleo Mulheres Do Agro - BA,nucleomulheresdoagro,1.0
Cresci e Perdi Mogi das Cruzes,crescieperdi_mogidascruzes,1.0
Rayssa & Ravel,rayssaeravel,1.0
MANIA PET 🇧🇷 / PET SHOP DELIVERY MACEIÓ,mania_pet_,1.0
Gilmar Padrão Júnior,jubamuzik,1.0
OVER NIGHT,overnightam,1.0
"Fashion Bubbles | Moda, beleza, famosos e mais",fashionbubblesoficial,1.0
Cesar Belluci,apcesarbelluci,1.0
Danielle Trolezi | Chocolate | Brigadeiro,danitrolezi,1.0
Drogarias Pacheco,drogpacheco,1.0
Projota,projota,1.0
Praiamar Shopping,shoppingpraiamar,1.0
Abner Teixeira Da Silva Júnior,abner92kg,1.0
Juliano Prates,julianopratespersonal,1.0
Fabi Gomes,fabiduarte00,1.0
Lapinha: Saúde e Natureza,lapinhaspa,1.0
Lucas Abrahao,lucasabrahao_,1.0
B L E S S E D X B O Y,blessed_xboy,1.0
Su Paz,susanepaz,1.0
Studio7 ótica,studio7otica,1.0
GQ Brasil,gqbrasil,1.0
Keila Simpson,keilasimpsonsousa,1.0
Maria passa na frente 🇧🇷🇻🇦,maria.cuida.de.mim,1.0
Del Alvares,delalvares,1.0
Flutuante | produtora cultural ®,flutuante.produtora,1.0
Alvaro Machado Dias,alvaromachadodias,1.0
Prefeito de Toritama,edilson.tavares.lima,1.0
BELLA' S CENTER 🦋,bellascenter,1.0
Povo UNIDO honra pátria,yuriabesmenov,1.0
𝐵𝑦: @𝑚𝑒𝑙𝑖𝑠𝑠𝑎𝑐𝑎𝑙𝑖𝑠𝑡𝑟𝑖,clubedamoda_ig,1.0
Calçados PICCADILLY,calcadospiccadilly,1.0
Domi Butori  🏠🔑,domi_butori_,1.0
Capins Da Terra® | Cuide da sua energia! ✨🪞✨,capinsdaterra,1.0
FJU Rio Grande do Sul,fjugaucha,1.0
Gustavo Costa,gustosona,1.0
Leila Gravano,leilagravano,1.0
Allessandra Falconi,allessandrafalconi,1.0
acepusp,acepusp,1.0
Elias Lucio,expressodoreggae,1.0
IBCM-creche,crecheibcm,1.0
Farmácia de Manipulação,farmacia.botica,1.0
Credit Suisse Brasil,creditsuisse_br,1.0
Daniel Netto Cândido,danielnettocandido,1.0
Bru,nabrums,1.0
Blogueiras Negras,blogueirasnegras,1.0
Giolli Concept,giolli_concept,1.0
Alagoas dá Sorte,alagoasdasorte,1.0
Maria Luiza Modas,marialuizamodas,1.0
GRUPO ARMIND,grupoarmind,1.0
Politruck | Implementos Rodoviários,politruckbrasil,1.0
João Bidu,joaobidu.oficial,1.0
News Premium Sims 🗣,sims_newspremium,1.0
Direita,lacasadadireita,1.0
XV de Piracicaba,xvpiracicaba,1.0
UDC Faculdades,udc_faculdades,1.0
Monica Silva,monicasilvs,1.0
Carlos Gabriel,carlosgabrielcantor,1.0
Aliba Import,alibaimport,1.0
Enfermagem completa,enfermagemcompleta,1.0
ᴊ ᴜ ʟ ɪ ᴀ  ᴠ ᴀ ʀ ɢ ᴀ s,juliavargasoficial,1.0
Andreia Viagens e Turismo,andreiaviagenseturismo,1.0
Thalia Rodrigues,thaliarodriiguess,1.0
Fênix Tour Jeri 4x4,fenix_tour_jeri,1.0
Editora Mireveja,mirevejaeditora,1.0
BCP - Bora Conversar Politica,boraconversarpolitica,1.0
Music Maker Custom Guitars,musicmakerbr,1.0
Smart Especializada Apple ,smart.especializadaapple,1.0
Tum Toin Foin Banda de Câmara,tumtoinfoin,1.0
Eu Sou de Direita,eusou_dedireita,1.0
Novos Talentos,novostalentoscatolicos,1.0
André Mattos,almattos,1.0
LOTUS JUIZ DE FORA,lotusjuizdefora,1.0
José Carlos Araújo,josecarlosaraujogarotinho,1.0
VOMBORA LAFON 🧠,djlafondomd,1.0
KEILA,tremekeila,1.0
Paula Ramos,paulatrcruz,1.0
