Name,Username,Label
Roberta Jungmann,robertajungmann,1
gualtersalles,gualtersalles,1
George Sauma,adorata_nmt,0
Gamers & Games,gamersegames,1
XV de Piracicaba,multicoisasasanorte,0
Jornal Folha de Irati,jornalfolhadeirati,1
Assembleianos de V A L O R,assembleianosdevalor_,1
LS Suspensões,lssuspensoes,1
Inocência Gaisse,quebreimesmo,0
André Sihe | Instrutor Técnico na Elgin,andre.sihe,1
Fred Rodrigues,fredrodriguesgo,1
Dra.Elisabeth Almeida,andersonferreira.22,0
Portal TNSul.com,ubaitabaurgente,0
Vértice,verticebelem,1
Coronel Dulcinéia,coroneldulcineia,1
Fellipe Marques,marques.fellipe,1
Carlos Medeiros,carlosnovofsa,1
Movimento Direita Cascavel,movimentodireitacascavel,1
Jornal A Noticia,anoticiaregionaljm,1
FGV Comunicação Rio,murilojmamorim,0
Bruxo🧙🏼‍♂️|Trader do Virtual,odenilze,0
Mundão Oficial Ⓜ️,mundaooficial,1
𝗩𝗶𝗿𝗲𝗶 𝗠𝗮̃𝗲,vireimaae,1
Sonho dos Pés,sonhodospesoficial,1
Redes Cordiais,redescordiais,1
Ana Paula Junqueira Leão,anapaulajunqueiraleao,1
Tribunal Regional Eleitoral de Santa Catarina,nerdvr,0
Rádio Centrominas,instituto.mr,0
Duzani Itanhaém,receitas_zero_saudavel,0
Alessandro Passos,adv.alessandropassos,1
Fernanda Guimarães Bezerra,penteadosfernandaguimaraes,1
Juliana Benício,thais.morell,0
Prof. Mauro Sturmer,prof.maurosturmer,1
Sandra Mara Soares,rodrigoforneck,0
Cresci e Perdi - Butantã,sisinestesia,0
Brasa Gastronomia e Drinkeria,brasagastronomiailha,1
Renato Roseno,renatoroseno,1
Caduads | Dropshipping,caduads,1
Thanis killian,thanis_killian_selvagem,1
Alexandre Garcia Apoio,jornalgrandebahia,0
Gilsa Santos 🌻,gilsa.santos,1
Einar Rivero,einarrivero,1
Portal Bowling,portalbowling,1
Cesar Belluci,valdircolatto,0
Nicole Evertsen,foreverwithnicole,1
TV KZ,tvkz1,1
Central das Transferências,anapaulalimapt,0
Czar.,ludpappis,0
Thata Alves,thataalvespoetisa,1
Instituto  Alê Lourenço,institutoalelourenco,1
Orvalho.com,orvalhopontocom,1
Ateliê de bonecas,novaondaaracruz,0
Cabine do tempo,cabinedotempo,1
Lara Tremouroux,jack_kennedy_1,0
Dani Lima,deputadobacelar,0
JF Notícias,gospelchannelbr,0
Diácono Nelsinho Corrêa,diacononelsinho,1
S A U L L O  P A E S ⭐️,saullopaesoficial,1
Tribunal de Justiça de MT,tjmtoficial,1
André Cia,ciaandre,1
Renata Trindade,oveioeovo,0
A Eng. Florestal do YouTube,qgfeminista,0
𝐋𝐚𝐫𝐚 𝐅𝐢𝐥𝐭𝐫𝐨𝐬シ︎,filtros.insta___,1
Betho Ieesus,bethoieesus,1
O Facho De Grossos,sitebahiainforma,0
Eliane Brum,brumelianebrum,1
Nossa Metrópole,desconectado111220,0
WE LOVE FEST❤️‍🔥,diarioespiritualbr,0
Moisés Cavalheiro,moisesgarciacavalheiro,1
QG da Música 🔒,carteiroreaca,0
Felipe Borba e Juliana Piovesana,marmorizar,1
Portal da Cidade Ipatinga,brilhodosolcampos,0
TRE-PB,syanneneno,0
Felipe Coutinho,felipecoutinho.10,1
Jair de Oliveira,atleticobarradatijuca,0
Rafael Viana,mister.viana,1
Nayara Bezerra,nayarabezerranb,1
Bp Guaracy Santos,ibiapabaonline,0
One Motors,riquinhasl,0
Ezequias Barros,astirasdocaos,0
Graca Melo,dragracaoficial,1
Imediato,imediatoonline,1
André Prazeres | Exército da Imaculada,andregeradosnacruz,1
Semayat Oliveira,acidadeonararaquara,0
Universo LGBTQIA+ 🏳️‍🌈,jornalmeiahoraoficial,0
kuñangue Aty Guasu,crescieperdi_tijuca,0
Estevão Filipe,reservadomineiro,0
Social Media Plataforma - Etus,dpessoal_rhumanos,0
Caio Bars,bazarcasamaria,0
JULIANNA ALVES MOREIRA,vereadorcordeiro13,0
Naara 💜👑,ocosmonautaoficial,0
Power Rangers Brasil 🇧🇷,notfakerv,0
• Tarci Moura IFBB PR0 •,tarci_moura,1
Marcelo Lima DeBem,marcelopoeta_oficial,0
Virtz,vanguardacomunicacao,0
SK Atacarejo,skatacarejo,1
handebol brasileiro,patriotasdeverdade,0
Rádio Caraguá FM,caraguafm_oficial,1
Carlini,meuestagio.es,0
Danilo Castro,repeteroupa,0
Angelo Franqui Salvaro,franquisalvaro,1
Sancler Mello,sancler_mello,1
LIESA RJ | OFICIAL,liesa_rj,1
Sociedade Nacional Agricultura,snaagricultura,1
Dudu Nicácio,augustojamsofc,0
Diário de Barão,diariodebarao,1
Gustavo Henrique Dando Choque,ghdandochoque,1
Cabra Da Péshte,cabra_da_peshte,1
Aumaluz ❤️,aumaluz,1
Dr Luis Henrique  Moraes/Mastologista,luishenriquemastologista,1
Diego Baptista,diegohsbaptista,1
MANIA PET 🇧🇷 / PET SHOP DELIVERY MACEIÓ,mania_pet_,1
Elmo Vaz,elmovazoficial,1
Juliana Guimarães Lyra,julianaguimaraeslyra,1
📢 Boca no Trombone Ponta Grossa,coren.bahia,0
Sandro Alex,br.concept,0
Carla Silva,csilva932,1
Cristina Serra,encantofeaxe,0
Shopping 13 de Maio,shopping13demaio,1
Dona Joaninha Brecho Infantil,enfdaviapostolo,0
IGREJA BATISTA ANUNCIAR,batistaanunciar,1
Escola do Legislativo da Alesc,escoladaalesc,1
DOUGLAS CASTRO,joao_telless,0
𝗥𝗢𝗗𝗥𝗜𝗚𝗢 𝗖𝗢𝗕𝗥𝗔,cobrablackforce,1
Pousada Xalés de Maracaípe,xalesmaracaipe,1
Play Brazil,playbrazilradio,1
Emerson Machado,claudavini,0
Vereador João Marcio,deputadopaulorangel,0
Nerildo Accioly Oficial,foteirosbiahertzing,0
FELIPE SALIBA,dudusales,0
Carol De Toni,carolinedetoni,1
Marília Notícia,marilianoticia,1
Celebridades Babados 🎙️,44atacado,0
Tânia Dias,drleonardomt,0
Joseane Rovai de Rezende,cde.brasil,0
Tatiana Salem Levy,tok_leve_moda,0
CaccaBuss® Collection,caccabuss,1
Erica Capinan,erica.capinan,1
Cesar Machado,cesarmachadooficial,1
RoseArts Aviamentos,diblasiparente,0
KA Martins,kamartinsoficial,1
Primeira Hora,nazaresantosestetica,0
Filipe Altamir,natibermudez.comz,0
abc_grauderua ®️,abc_grauderua,1
Buzios Espiritualidade,buziosespiritualidade,1
Sistema Famasul,marinasantanna,0
MarchaDeOuro Mangalarga Marchador,marchadeourooficial,1
Pedro Coelho,bertottopremiumcars,0
Luana Xavier,carlosarnaldofilho,0
Meu Sonho Magico VIAGENS DISNEY,meu.sonho.magico,1
LUIZ DA FEIRA,vereadorluizdafeira,1
O mundo segundo Ana Roxo,omundo2anaroxo,1
PXTMOVIES | PeixotoMovies 🎬,pxtmovies,1
Fernanda Bueno | advogada,veridianapachecooficial,0
Eliã Oliveira 🎤,cantoraeliaoliveira,1
Porco da Zueira OFICIAL 𓃟,otempo,0
Xaxado Novo,jequitibafm,0
Paulo Brusqui,alelimas10,0
D.med Centro Clinico da Baixa,danielekf_,0
Deputado Jessé Lopes,podrepoder,0
BABADEIROS NEWS,babadeirosnews,1
Abrahão Jesus de Souza,prof.luciafranca,0
TV IBIAPABA®,tvibiapaba,1
Marcio Goldoni™🇧🇷 📽⚽☕,marciogoldoni,1
Dois em Cena - DANÇA DE SALÃO,doisemcena,1
PRATAS ITALIANAS 925 - GARANTIA ETERNA 🔥,colegiodamas,0
Lucas Teen ⚡️,lucateentv,1
Direita Palmas / To,joseabertotti,0
Maíara Felício da Silva,wanderson_dutch,0
Devise,somosumcasalfeliz,0
Relações Internacionais | SP,spinternacional,1
Dra Nayane Vianna,acordapovobrasileiro,0
Vanessa (Preta) Nascimento,jeeini,0
Revista AnaMaria,revistaanamaria,1
Décimo Pmerj,10bpm_pmerj,1
Clube FM 100.5 Ribeirão Preto,divaneidebasilio,0
i-Study Interactive Learning,istudy_interactive_learning,1
Zeca Dirceu,jafofoqueii,0
Nutricionista Iandra Martins 🍏,drfabiobezerra,0
Postando de tudo um pouco,tererenews,0
Manu ® WheninRio 🏹,nethbikes,0
Luis Marvão,juventude_sanaud,0
Michele Caputo Neto,michelecaputooficial,1
Valmir Assunção,depvalmir,1
EscribodelAlma,mirandadonorte_noticias,0
Thai Spinello,lovegifts013,0
Diário Reservense,diarioreservense,1
Só que não,bandarbdrebelde,0
Remanso Notícias,remansonoticias,1
BPro - Academia,dra.catiajat,0
Beatrix Cacau,magicpirotecnia,0
Correio do Imbé Notícias,direitaminas_pm,0
Associação Amigos da Diversidade,itsesporteseventos,0
Rafael Mascarenhas,ossesio.silva,0
Umbandista Raiz - O sagrado está com você! ⚫,profleandrosignori,0
Camaragibe Ordinário,camaragibeordinarioo,1
Super Imperatriz,super_imperatriz,1
Raimundinho Saraiva,raimundinhosaraiva,1
Rafael Müller,rafacasmurro,1
Montanhas Capixabas,avozdobemdeitapiuna,0
Notícias Agrícolas,noticiasagricolas,1
Lorena Moura,lorenamouranails,1
Força Sindical,f_sindical,1
Sandro Cirilo Siqueira,mst_saopaulo,0
FM O Dia - #RespeitaMinhaHistória 🎶,professorerival,0
Portal Nazaré Dos Patos,boutiquesantacarne,0
Lara Tremouroux,laratremouroux,1
Movimento Ceará Livre,eunavidaadventista,0
Josi Coletivo Pretagonistas,radarveja,0
Filosofia Cotidiana,fibbauru,0
Coren-RS,reservadomineiro,0
Thatiana Bione,thatibione,1
GO São Miguel Arcanjo,tv_miramar_oficial,0
Portal de Artista,portaldeartista,1
Bárbara Cruz,vozesemluto2,0
Hamburgueria Comilão,comilaocf,1
KPOP NEWS2 | KPOP KDRAMA,janainajamilla,0
Vila do Espeto,viladoespetobtu,1
Cross Experience 📍 Alfenas/MG,marovatto,0
CHICLÉ OFICIAL,chicle.oficial,1
Leila Pereira,leilapereira,1
Rosana Rabelo | Corretora no Brás,fornecedores.dobras.com.br,1
Raquel Lyra,o_bairrista,0
Itaipava Arena Fonte Nova,itaipavafontenova,1
"Hugo, Fundador 🇧🇷🇫🇷🇮🇱🇻🇦",hugosamaria,1
Fatos Nerd,fatosnerdoficial,1
Veron Campos & Isaias Farias | rolês & gastronomia,viagemcombagagemblog,1
Wildison Mendes Junior,wildison.mendes,1
Wilson Rodrigues,wilson_filinho,1
Jessica Lousada,sou_thaisferreira,0
De Férias,1mioportunidades,0
Capitão Bock Cervejaria e Bar,capitaobock,1
A Voz Do Candomblé,consdobrasiloficial,0
Douglas Premasi,carsforsale_oficial,0
Nelsinho Muriel,nelsinhodafuneraria,1
Prefeitura de Olinda,pref_olinda,1
NOSOTRAS Tarot,herbertlinsvencedor,0
Carlos Eduardo,medvet_oficial,0
ANJOSNATERRABR,anjosnaterrabr,1
Bia Siqueira,marcussarmentoprefeito,0
Odir Demarchi,odir.demarchi,1
Zaxy Amor Pela Marca,entendeudireito,0
Sou BH,eusoubh,1
Poderes Pretos,loukos_no_futebol,0
Omelhorda44.eth,omelhorda44,1
Roberta Di Angellis 🎙,robertadiangellis,1
Eduardo Amorim,eduardoamorimse,1
Amo o Ceará,santaclaraempresa,0
Zoom,tvzoom10,1
Casa Santa Mooca,santamooca,1
Zé Raimundo 1515,zeraimundo1515,1
Akira Otsubo,akiraotsubo_,1
Matemática - Adriano Mendonça,matematica.zero,1
Gabriel Santos Elias,gabrieleliasdf,1
Fernandes,anderrupson,1
Concita Maia Manchineri,temtudoutilidades.com.br,0
Junior Jox Cavalcanti,jau_oficial,0
canal emilio dantas,canalemiliodantas,1
Harumi Tatuape,gil_santos_figura_publica_,0
Priscila França,omundodeenola,0
Cintia Monjardim,cintia_konageski,1
Nask Groove,meionorte,0
Andreia Gaby,andreiagaby.gaby,1
Bozolândia,bozolandia_city,1
Unimed Guarapuava,noticias24horas_rn,0
Diário de São Gonçalo,colegiomagno,0
SBS M1L GR4U,sbsmilgrau,1
Nilma Lino Gomes,renataseg.art,0
PachorrA,ptceara,0
Wanderson Nogueira,wandersonnogueira,1
Ricardo Madeira,conseerrado,0
Emerson Machado,mofipixbet,1
Mocotó Bar e Restaurante,mocotorestaurante,1
𝑴𝒂𝒓𝒊𝒂 𝑮𝒂𝒃𝒊,gabrielacastilhoc,1
Notícias de Mogi,noticiasdemogi,1
SportBuzz,sportbuzzbr,1
canal emilio dantas,arantesrafael,0
Chris Brito,scientists.br,0
Jornal do Comércio,jornaldocomercio,1
l'Beauty Empreendimento,beautyforyou_spa,1
Geraldo Valadares (Gegê),geraldo.c.f.valadares,1
Prismec Móveis Oficial,prismec_moveis,1
Neide Rigo,ointersexo,0
Agência Lume - RP,leiemcampo,0
Fabiana Brito,_fabyanabritto,1
Município de Melgaço,sanboate,0
ONDE MORAR IMÓVEIS DE LUXO,ondemorar_,1
Gustavo Gayer,liananuns,0
Augusto Azzolini  - Embriologista🕹🔬 - FIV👶,guto.azz,1
Happy Hair | Beleza Capilar | Vitamina Capilar,ofertabelezacapilar,1
PT Ceará,ptceara,1
Biobela Malhas Compressivas,biobelacintas,1
Instituto de Estética Orofacial Dr. Fernando Gentil - ODONTODOC,institutodrfernandogentil,1
LIXEIRA DO TRANCE,lixeiradotranceoficial,1
Primeira Página MS,lizekally,0
Portal Canoas,portalcanoas,1
Bazar Casa Maria,citibrasil,0
Platinaline,platinaline,1
GARANHUNS NOTÍCIAS OFICIAL,vitaomiranda,0
Informa Maranhão,anygonline,0
Universidade Lusíada (Lisboa),geracaosanta.br,0
DIREITA RAIZ,direita_raiz_se,1
O Juruá em Tempo,dentistacego,0
Iate Marine • Cotas Náuticas ⚓️🛥️,iatemarine,1
Madelyn  News,madelyn.oficial,1
GuiLuBolosEDoces,deputadoricardorios,0
Fora Lula 🚫,franndofuxico,0
Deputada Ivana Bastos,dalessandre,0
Tiago J Albrecht,tiagojalbrecht,1
TK imports | Toda linha Apple 🍎,iphone.tkimports,1
Delegado Antônio Ractz Jr.,antonioractz,1
André Vinícius,dr.andrevinicius,1
Lucio Pires,luciopiresjr,1
Mega Cirão Turbo Atômico,megaciraoturboatomico,1
Renata Trindade,cosmopolita,1
Papelote ♥ Papelaria e Presentes,rafaelnemitz,0
Deisy Silva,dra.deisysilva,1
Elton Espínola - Parahyba Broker Imoveis,syanneneno,0
tv jornal | SBT,tvjornalsbt,1
𝔾𝕦𝕒𝕡𝕒𝕤 𝔻𝕠 ℂ𝕙𝕚𝕞𝕒🧉,guapasdochima.oficial,1
Ester Alves,ester.santos.alves,1
Pizza A Jato,roselastore013,0
Talyta Trindade,itatiaiasulmg,0
Luciana Botelho Www.lucianabotelhoterapeuta.com.br,portalipaonline,0
Peska Sport,enoisconteudo,0
Marcelo Valmor Ferreira,valmorpaculdino,1
DEPUTADO ABÍLIO SANTANA,marcosnatto,0
Gustavo Mota,gustavomotareal,1
Infoline Banda Larga,infolinebandalarga,1
PIEDADE NOTICIAS,notfakerv,0
Divulgamos as Melhoras Lojas ❣,melhordamoda12,1
Fabio loja ostent,olhamaglock,0
Dr Claudio Agualusa,drclaudioagualusa,1
Porto Alegre 24 Horas,rollerjambr,0
Aquelas Curiosidades,aquelascuriosidades,1
Sesc Sergipe,obiscoitero,0
Primícias,primicias.grupo,1
Tribunal Regional Eleitoral-DF,tredfoficial,1
Rafaela Albergaria🚂,koya_store,0
Iuri Abs(Ideal Entretenimento),revistaevoke,0
Frente Parlamentar Evangélica,ilhadeferrodepressao,0
TV Thathi SBT,tvthathisbt,1
Tapera Taperá,feiradobemoficial,0
Cléo Furquim | Jornalista,cleilsoncell,0
Rodrigo Lorenzoni,senadorhumberto,0
Bispo Allan Sena,bpallansena,1
Prefeitura da Serra,restaurantecapimsanto,0
Familia Tricolor Oficial F.T.O,familia_tricolor_oficial,1
Homem Aranha De Rio Das Ostras,homemaranhaderiodasostras,1
Leonardo Giordano,julibolos,0
Antonio Carlos Batista Do Nascimento,syfypt,0
Gil Diniz,oktoberfestsantacruz,0
Ilário Marques,ilariomarquesoficial,1
Caíque Mafra,caiquemafra,1
Danzinho 👑,petropolisemcena,0
Enio Tatto,deputadoeniotatto,1
Daniela Magalhaes,alexeiwelte,0
Universal Socioeducativo Brasil,marmorizar,0
Valéria Bolsonaro 🇧🇷,bolsonarovaleria,1
Folclore BR: Uma Nova Visão,folclorebr,1
PREPARA | CONCURSOS PÚBLICOS,preparaconcursos_oficial,1
JR Telecom,jrtelecomoficial,1
Irmão Gospel,irmaogospel,1
Ricardo Lemos,deputadoagenorneto,0
Gurupi Mil Grau,gurupimilgrau_,1
Vanessa da Mata 🥭,vanessadamata,1
Ⓛⓞⓙⓐ Ⓝⓤⓑⓔⓛⓐ Ⓒⓞⓢⓜⓔ́ⓣⓘⓒⓞⓢ,bruno.caveira,0
Saraiva Produçoes,saraivaproducoes,1
Belo Horizonte City 🔺 🇧🇷,belohorizontecity,1
João Neto Janjão,joaodejanjao,1
Júlio Fernando Galvão Dias,diarioespiritualbr,0
Karina Bacchi,karinabacchi,1
Taty Pontes,sargentoportugal,0
Manu Jacob,manujacobpsol,1
Juciel John F Kennedy JFK.,jack_kennedy_1,1
Douglas Dias,aurorarules_oficial,0
Informe Baiano,conseerrado,0
Haru,baurushoppingoficial,0
Dr. Zacharias Calil,magabodj,0
Dominato Motos,dominatomotos,1
Elizabeth A Bezerra,alessandrasabinov,0
✨ENGAJADINHO✨,pousadadacachoeira,0
Métricas Boss | Analytics,luanamiyuki,0
Ivan Mattos,servierdobrasil,0
𝕯’𝖑𝖎𝖒𝖆,soutamires.sp,0
OAB Nacional,bandnewstv,0
Thainá Castro,ecovillesao,0
𝗦𝗜𝗟𝗩𝗜𝗔 𝗜𝗡𝗗𝗜𝗖𝗔 🤳🏾,singulari.in,0
✨Vestimos Princesas!✨,lacarotteoficial,1
Fechados com Bolsonaro,fechadocombolsonaro_,1
Willian Carvalho,rafinhaobigloveoficial,0
Loja Santo Antonio,miltonsayegh,0
Vagalume,sitevagalume,1
Paulo Serdan Aquino,pauloserdan,1
Fabricio Pablo Roldao,oficialforrodasantigas,0
Prefeitura de Boquim,pref_boquim,1
Marcelino D'Almeida,movlibdem,0
Eyder Brasil,viva_gospel,0
Loja Kiss 🌟Moda feminina🌟,kissmodafeminina,1
Bralimpia Equipamentos,bralimpia,1
Elisângela Cruz,cantoraelisangelacruz,1
Camocim Online,romaoescapamentos,0
Genir Ferreira,genirferreira_,1
Lovely Kiddos - Moda Infantil,lovely.kiddos,1
"Nós, mulheres da periferia",nosmulheresdaperiferia,1
Embrapa,embrapa,1
Click Riomafra,clickriomafra,1
Sementes Tormenta,sementestormenta,1
Andréa Oliveira,andrealeaozinho,1
Conceito em Produtos Apple ,iphone.brasilsp,1
Espiritualidade | Autoconhecimento,diarioespiritualbr,1
Revista Bons Fluidos,bonsfluidos,1
PL Mulher Nacional,vivendo_reggaeoficial,0
Martins Machado,martinsmachadodf,1
SOBERANISTAS,soberanistasbr,1
EVANGELIZANDO O BRASIL,canalpeewee,0
Dra. Érica Amarante Dermato,tiagoferreiravereador,0
Antonio Carlos Batista Do Nascimento,peguesuamochila,0
Núcleo Médico Psicológico,spsmdet,0
NBET91 - Jogos Online,nbet91oficial,1
FOFOCA SALVADOR,fofocasalvador,1
Márcio Colombo,grupofbn,0
Jornal de Valinhos,jornaldevalinhos,1
Portal de Comunicação Ubuntu Notícias,reinaldozanon,0
Sudoeste Estado,peguesuamochila,0
Matinal,matinaljornalismo,1
Maciel Santos,marcioayer,0
Ana Marcia Wiezzer,anawiezzer,1
Evandro Filho,blocodocaos,0
valentina,ericksntos,0
Kel Padilha,kelpadilhaoficial,1
CBN Goiânia,cbngoiania,1
Vem Me Buscar Hebe,sergiosouzapr,0
Portal de Notícias de Mato Grosso,rdnews_oficial,1
📝Frases 💪Motivação ❤Amor,prefeitaluciene,0
Renata Belmonte,renatabelmonte,1
Tv Vale Ceará,fenajufe,0
Prefeitura de Rio do Sul,prefeiturariodosul,1
Caxias Shopping,caxiasshopping,1
OUVIDIZER,comamor.mamaes,0
Rose Delgado,lintzfelipe,0
Viagens e Baratas,viagensebaratas,1
Salvos por Cristo - Fé Reformada,vox90fm,0
PROPRIÁ EM AÇÃO,istoearacaju,0
Rodolfo Abrantes,amandasilvaeponto,0
Bola de Neve Arapiraca,felipegoldenboy,0
Rádio Araranguá 95.5FM,portalanapolis,0
Massa Rubro-Negra ( DE 🏠 ),massarubro_negra,1
PROARQ - UFRJ,proarqufrj,1
Danielle Bittencourt,dannibrazil2,1
Flávio Campos,veronicalima_ve,0
Jessica Carvalho,kikacarvalhokika,1
Lance!,lancedigital,1
Sara Oni,dr.erico_,0
JÁ FOFOQUEII,comandoturismo,0
Nena Cabral,nenacabraloficial,1
Mengão da Nação 10,mengaodanacao_10,1
A RÁDIO QUE MAIS CRESCE EM AUDIÊNCIA!,radiofm90,1
MARINA HELENA,casabrancaconsultoria,0
Vanessa Souza🦋🍃,geovannifatosenoticias,0
GRAND HOTEL GUARUJÁ CLASSIC & PRIME - OFICIAL,drjaziel,0
Regina Folheados,reginafolheados,1
Tiger Shop,tigershopbr,1
Jornal Hora Aghá,admaralmeidaoficial,0
Canal Lance FLA,dinnerintheskybr,0
ADBike Shop Eusébio,adbike.shop,1
𝕸𝖆𝖎𝖆𝖗𝖆 𝕮𝖆𝖗𝖑𝖆🦋𝕮𝖆𝖗𝖑𝖆 𝕸𝖆𝖗𝖆𝖎𝖘𝖆,realmaiaraemaraisa,1
Alô Patriota,alopatriota,1
Chef Léo Oliveira | Confeitaria | Empreendedorismo,chefleoliveira,1
,afrolai,1
Márcia Daniella / Danny make,quadrangularbrasil,0
Na Nossa Rede (NNR),na.nossa.rede,1
Alexandre Birman,alebirman,1
Léo Leite,brunodarosagari,0
VIVACY JOIAS OFICIAL,tr_veneri,0
Portal Trap Nacional,timao_da_zueiraa,0
Shopping Fortaleza Sul,shoppingfortalezasul,1
Duda Cortes a Laser,dudacortesalaser,1
Américas Amigas,marcosdafarmacia1,0
Vilmar Lourenço Adv,deputadovilmarlourenco,1
Deputado Sergio Souza,sergiosouzapr,1
Rua Direita,rua_direita,1
⠀⠀⠀⠀⠀⠀⠀⠀⠀GêmeoSincero ♊️,ph_natal,0
Juliana Bayeux,ptdaparaiba,0
Gustavo Cintra,bolsomito_nordestino,0
Nego Pensa,negopensa,1
Defesa Civil de Belo Horizonte,revistavivasaude,0
Bolsonaro Amazonas,bolsonaroamazonas,1
Blog Gustavo Negreiros,bloggustavonegreiros,1
Melhor Cena,manoelgav,0
Renallida Lima,colecao_de_protesto,0
"Renato Breia, CFP®",elcamionerogeek,0
Teatro Municipal da Covilhã,dragracaoficial,0
Fofocas & Noticias 💣,professoroderlan,0
Patos Hoje,spa.ellegance,0
🔥Bllog Dos Famosos 💣,ricotanaoderrete,0
Sanaúd - Juventude Palestina,blogmarcellmota,0
Cibele Moura,cibelemoura,1
𝙰𝚕𝚎 𝙲𝚑𝚒𝚊𝚗𝚎𝚕𝚕𝚒,alechianelli,1
MCCE,mcce_fichalimpa,1
LIVRE,bysucretsale,0
Sesc Belenzinho,imprensa24h.com.br,0
Flavia Pascoal,reporterfernanda,0
O Estado de Rondônia,lucasrealista,0
𝗝𝗼ã𝗼 𝗶𝘁𝗮𝗰𝗮𝗿𝗮𝗺𝗯𝘆,portal_contexto,0
Administradores,administradores,1
Galera da Esquerda,galeraaesquerda,1
Nerildo Accioly Oficial,bpdanilobarbosa_praju,0
Padre Joselito,padrejoselito,1
Advogados de Direita Brasil®️,movadvdireitabr,1
Henrique Portacaos,henriquecesar,1
MARVEL,maratonix_oficial,1
Colégio Senhora De Fátima,drflaviooficial,0
Movimento Conservador Amazonas,movimentoconservadoramazonas,1
Servos de Luz 💙,zorik.acessorios,0
Lia Antunes,direita_lia_brasil,1
Thais Lazzeri,barbarapassos38,0
O DENTISTA ACADÊMICO ®,eneasneto,0
Anna Thaís - NUTRICIONISTA,odiarionet,0
Semayat Oliveira,semayatoliveira,1
Charmaine Alves Nakazato,charmainealvesoficial,1
ExpoContratista,expocontratista,1
Cris Toledo e Tunico Oliveira,obadiasbenones,0
Michele Santana,ju_biju10,0
Adguivan,uemaoficial,0
Deysi Cioccari,deysicioccari,1
Cuiabano Lima,cuiabanolima,1
THIAGO MAINENTI,thiagomainenti,1
The Handmaid's Tale Brasil,desapegodasdivascg,0
Bispo Leandro Zangarini,anadebiase,0
Rebiscoito,saraivaproducoes,0
Jornal NH,jornalnh,1
Rota Policial Notícias,rotapolicialnoticias,1
"Miga, tem babado! 😱",90minbrasil,0
ADPM Bauru,naokahlo,0
Skintec,skintecbrasil,1
Cid Patriota,colegiadodedancarj,0
Z • E • N • V • I • A,sthafler,0
Social Media | Gestão de Redes Sociais,profididigital,1
Ricardo Barros,rejeatur,0
Zé Paulo Becker,zepaulobecker,1
Priscila Ferreira  |  Espiritualidade,lucasalmeidal17,0
Caminhões Brutos,rodrigovaladares_,0
Gustavo Henrique Barbosa,euheinrique,1
Pelizari,aurelio.meneguelli,0
Herika Passos  ( Herika da Virtuosa),mathildemissioneiro.photo,0
Dudu Bernardes,cleber.arruda,0
Boavista Futebol Clube,boavistafutebolclube,1
TROUXA RAIZ 🤡,robinsonsalvador,0
▸ Diego Funari | CS ◂,carsforsale_oficial,1
Dra. Nely Barreto - Cirurgia de Cabeça e Pescoço,patiopaulistashopping,0
Thabata Uchôa | Promoção de fraldas e itens infantis,promofraldas,1
Rafael Eduardo Passos Arantes,arantesrafael,1
BAYSIDE KINGS,miriamdospassos,0
Sicoob Paulista,mayraandradeofficial,0
Lygia Pimentel,paulobalth,0
Portal PBagora,pbagora,1
Tiago Reis,boladeneveavare,0
Iphone | xiaomi | applewatch| Samsung,levy_importados,1
Milton Sayegh,miltonsayegh,1
Alegria Na TV,nossavoz,0
Jufit - Comida saudável,editorajurua,0
Ilhéus Eventos,depheliolopes,0
Portal iGospel - Notícias Gospel,coletivo_feminista,0
João Paulo Rodrigues,sensacionalredetv,0
TRE-RJ,interlakes.br,0
Parque do Utinga 🌳,parquedoutingabelem,1
Quarentamos,quarentamos,1
Jovem Pan Salvador,joaoarnaldopsol,0
MK Music,fernandabuenoadvogada,0
ÉÉÉguaaa Joinville,eeeguaaa,1
Stê,estevaodelgado,1
Roberta Roma,maxeluan,0
ƎLLΛ Λ,capitao_braz,0
Vereador Daniel Antunes,danielf.antunes,1
Boletim Goiás,jornalatibaiahoje,0
webmanaus,portalwebmanaus,1
GOSSIP DO DIA,manimulher,0
Atlética Nutriçao | UFRJ Macaé,euamogbomjardim,0
Embriagando no Instagram,embriagando,1
Empório Coisas de Minas Stiep,cmi_secovimg,0
LowCars,corridadasaguas,0
Enric Lauriano,enriclauriano,1
Sister Cakes,sistercakesoficial,1
Juliana Souza | Mentora de Terapeutas,tcheguri,0
Povos da terra,povosdaterraofc,1
🔺Libertas - Venda & Bar 🔺,libertasvendaebar,1
ANJOSNATERRABR,guilhermesenna,0
João Victor Vieira,marketingdeninja,1
Lafaiete Notícias,lafaietenoticias,1
Central de Tudo!,bertiogacidade,0
Ronaldo Martins,10ronaldomartins,1
Diego Negrellos,medeixaamarelo,0
Cricielle Muniz,rodriguesroqueoficial,0
Roberta Zuniga,soquenao.jux,0
Enéas Ferreira Carneiro,namiradanoticiape,0
Frederico Godoy,viajandoebrindando,0
jornalonzedemaio,jornalonzedemaio,1
Wallace Luiz Martins,joaoazevedolins,0
Deputado Ricardo Madalena,mucambo.emquestao,0
CNEC,cnec_oficial,1
Look My Look®️moda feminina,futsportstore,0
Delgado Junior,prof.delgadojunior_oficial,1
Gato Mestre,weldiniz,0
itztopvagas,itztopvagas,1
Genética Braford,lusaagenciadenoticias,0
,karena_j_paez,1
